area,bhk,bedrooms,bathrooms,balcony,price,price_per_sqft,area_per_bhk,bathrooms_per_bhk,location_Khandwa Road Indore,location_Mhow Indore,location_Other,location_Rau Indore,location_Super Corridor Indore,location_Ujjain Indore Road Indore,property_type_House,property_type_Villa,furnishing_Semi-Furnished,furnishing_Unfurnished
1800.0,3.0,3.0,2.0,2.0,7500000.0,4166.666666666667,600.0,0.6666666666666666,False,False,False,False,False,True,True,False,False,True
530.0,1.0,1.0,2.0,1.0,1900000.0,3584.9056603773583,530.0,2.0,False,False,False,False,False,False,True,False,False,True
550.0,2.0,2.0,2.0,2.0,9800000.0,17818.18181818182,275.0,1.0,False,False,True,False,False,False,True,False,False,True
880.0,2.0,2.0,2.0,2.0,6000000.0,6818.181818181818,440.0,1.0,False,False,True,False,False,False,True,False,False,True
1100.0,2.0,2.0,2.0,2.0,2700000.0,2454.5454545454545,550.0,1.0,False,False,True,False,False,False,True,False,False,True
1200.0,4.0,4.0,2.0,2.0,10500000.0,8750.0,300.0,0.5,False,False,True,False,False,False,True,False,True,False
867.0,2.0,2.0,2.0,2.0,3250000.0,3748.558246828143,433.5,1.0,False,False,False,True,False,False,True,False,False,True
1700.0,3.0,3.0,3.0,3.0,9900000.0,5823.529411764706,566.6666666666666,1.0,False,False,True,False,False,False,False,True,False,False
1250.0,2.0,2.0,2.0,2.0,9380000.0,7504.0,625.0,1.0,False,False,True,False,False,False,True,False,False,True
4000.0,2.0,2.0,2.0,2.0,11000000.0,2750.0,2000.0,1.0,False,False,True,False,False,False,True,False,False,True
383.0,1.0,1.0,2.0,1.0,2400000.0,6266.318537859008,383.0,2.0,False,False,True,False,False,False,True,False,False,False
1500.0,3.0,3.0,2.0,3.0,4100000.0,2733.3333333333335,500.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1020.0,2.0,2.0,2.0,2.0,3200000.0,3137.2549019607845,510.0,1.0,False,False,True,False,False,False,True,False,False,True
1350.0,3.0,3.0,2.0,4.0,12500000.0,9259.25925925926,450.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
1250.0,2.0,2.0,2.0,2.0,7500000.0,6000.0,625.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2800000.0,2800.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
450.0,1.0,1.0,2.0,1.0,6500000.0,14444.444444444445,450.0,2.0,False,False,False,False,False,False,True,False,False,True
945.0,2.0,2.0,2.0,2.0,4500000.0,4761.9047619047615,472.5,1.0,False,False,True,False,False,False,True,False,False,False
750.0,2.0,2.0,2.0,2.0,3000000.0,4000.0,375.0,1.0,False,False,True,False,False,False,True,False,False,True
600.0,2.0,2.0,2.0,2.0,2980000.0,4966.666666666667,300.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,2100000.0,2625.0,400.0,1.0,False,False,False,False,False,True,True,False,False,True
1453.0,2.0,2.0,2.0,2.0,10100000.0,6951.1355815554025,726.5,1.0,False,False,True,False,False,False,True,False,False,True
1650.0,3.0,3.0,2.0,3.0,10000000.0,6060.606060606061,550.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
800.0,2.0,2.0,2.0,2.0,2160000.0,2700.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1534.0,2.0,2.0,2.0,2.0,8100000.0,5280.312907431551,767.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,7600000.0,7600.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
914.0,2.0,2.0,2.0,2.0,4000000.0,4376.36761487965,457.0,1.0,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,4300000.0,4300.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
854.0,2.0,2.0,2.0,2.0,4900000.0,5737.704918032787,427.0,1.0,False,False,True,False,False,False,True,False,False,True
1400.0,3.0,3.0,2.0,2.0,7200000.0,5142.857142857143,466.6666666666667,0.6666666666666666,False,False,False,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,3200000.0,3200.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
646.0,2.0,2.0,1.0,2.0,2600000.0,4024.7678018575853,323.0,0.5,False,False,True,False,False,False,True,False,False,True
2500.0,4.0,4.0,2.0,4.0,17000000.0,6800.0,625.0,0.5,False,False,True,False,False,False,True,False,False,False
1985.0,2.0,2.0,2.0,2.0,8900000.0,4483.6272040302265,992.5,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,10100000.0,6733.333333333333,750.0,1.0,False,False,True,False,False,False,True,False,False,True
1264.0,2.0,2.0,2.0,2.0,8500000.0,6724.683544303797,632.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2440000.0,2440.0,500.0,1.0,False,False,False,False,False,True,True,False,False,True
1500.0,4.0,4.0,2.0,3.0,12000000.0,8000.0,375.0,0.5,False,False,True,False,False,False,True,False,False,True
750.0,2.0,2.0,2.0,2.0,4500000.0,6000.0,375.0,1.0,True,False,False,False,False,False,True,False,False,False
1050.0,3.0,3.0,2.0,3.0,5900000.0,5619.047619047619,350.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
1100.0,6.0,6.0,2.0,5.0,22000000.0,20000.0,183.33333333333334,0.3333333333333333,False,False,True,False,False,False,True,False,True,False
700.0,2.0,2.0,2.0,2.0,3600000.0,5142.857142857143,350.0,1.0,False,False,True,False,False,False,True,False,True,False
2256.0,3.0,3.0,2.0,2.0,16000000.0,7092.198581560284,752.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
890.0,2.0,2.0,2.0,2.0,3800000.0,4269.662921348315,445.0,1.0,False,False,True,False,False,False,True,False,True,False
3000.0,2.0,2.0,2.0,2.0,18000000.0,6000.0,1500.0,1.0,False,False,True,False,False,False,True,False,False,True
680.0,2.0,2.0,2.0,2.0,9200000.0,13529.411764705883,340.0,1.0,False,False,True,False,False,False,True,False,False,False
1000.0,2.0,2.0,2.0,2.0,2480000.0,2480.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
600.0,2.0,2.0,2.0,2.0,1650000.0,2750.0,300.0,1.0,False,False,True,False,False,False,True,False,False,True
1045.0,2.0,2.0,2.0,2.0,7000000.0,6698.564593301436,522.5,1.0,False,False,False,True,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,5000000.0,5000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1250.0,2.0,2.0,2.0,2.0,8500000.0,6800.0,625.0,1.0,False,False,True,False,False,False,True,False,False,True
605.0,1.0,1.0,2.0,2.0,2000000.0,3305.785123966942,605.0,2.0,False,False,True,False,False,False,True,False,False,True
788.0,2.0,2.0,2.0,2.0,4000000.0,5076.1421319796955,394.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,3.0,3.0,2.0,2.0,6500000.0,4333.333333333333,500.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
850.0,2.0,2.0,2.0,2.0,2550000.0,3000.0,425.0,1.0,False,False,False,False,False,True,True,False,False,True
903.0,2.0,2.0,2.0,2.0,9000000.0,9966.777408637874,451.5,1.0,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,4000000.0,4000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
2070.0,3.0,3.0,2.0,3.0,26000000.0,12560.386473429951,690.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1812.0,3.0,3.0,2.0,3.0,9000000.0,4966.887417218543,604.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1150.0,3.0,3.0,2.0,3.0,4800000.0,4173.913043478261,383.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,6100000.0,6100.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1100.0,2.0,2.0,2.0,2.0,4620000.0,4200.0,550.0,1.0,False,False,False,False,True,False,True,False,False,True
1200.0,4.0,4.0,2.0,4.0,10000000.0,8333.333333333334,300.0,0.5,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2200000.0,2200.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1600.0,2.0,2.0,2.0,2.0,10000000.0,6250.0,800.0,1.0,False,False,True,False,False,False,True,False,False,True
4500.0,2.0,2.0,2.0,2.0,38200000.0,8488.888888888889,2250.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,3.0,8500000.0,5666.666666666667,750.0,1.0,False,False,True,False,False,False,True,False,False,False
800.0,2.0,2.0,2.0,2.0,4200000.0,5250.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
480.0,1.0,1.0,2.0,1.0,2450000.0,5104.166666666667,480.0,2.0,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,2500000.0,2500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,2320000.0,2900.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
337.0,2.0,2.0,2.0,2.0,6500000.0,19287.833827893173,168.5,1.0,False,False,True,False,False,False,True,False,False,True
850.0,2.0,2.0,2.0,2.0,2100000.0,2470.5882352941176,425.0,1.0,False,False,False,False,False,True,True,False,False,True
1600.0,2.0,2.0,2.0,2.0,8500000.0,5312.5,800.0,1.0,False,False,True,False,False,False,False,True,False,False
1200.0,2.0,2.0,2.0,2.0,5400000.0,4500.0,600.0,1.0,True,False,False,False,False,False,True,False,False,True
871.0,2.0,2.0,2.0,2.0,5600000.0,6429.39150401837,435.5,1.0,False,False,True,False,False,False,True,False,False,True
1453.0,2.0,2.0,2.0,2.0,22300000.0,15347.55677907777,726.5,1.0,False,False,True,False,False,False,True,False,False,True
1600.0,3.0,3.0,2.0,3.0,12400000.0,7750.0,533.3333333333334,0.6666666666666666,False,False,True,False,False,False,False,True,True,False
1000.0,2.0,2.0,2.0,2.0,7000000.0,7000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
912.0,2.0,2.0,2.0,2.0,3850000.0,4221.491228070176,456.0,1.0,False,False,True,False,False,False,True,False,False,False
635.0,2.0,2.0,2.0,2.0,2800000.0,4409.4488188976375,317.5,1.0,False,False,True,False,False,False,True,False,False,True
900.0,2.0,2.0,2.0,2.0,2500000.0,2777.777777777778,450.0,1.0,False,False,True,False,False,False,True,False,False,False
1500.0,2.0,2.0,2.0,2.0,3700000.0,2466.6666666666665,750.0,1.0,False,False,True,False,False,False,True,False,False,True
980.0,2.0,2.0,2.0,2.0,2800000.0,2857.1428571428573,490.0,1.0,False,False,True,False,False,False,True,False,False,True
750.0,2.0,2.0,2.0,2.0,6000000.0,8000.0,375.0,1.0,False,False,True,False,False,False,True,False,False,False
500.0,2.0,2.0,2.0,2.0,8500000.0,17000.0,250.0,1.0,False,False,True,False,False,False,False,False,False,True
1500.0,4.0,4.0,2.0,2.0,3500000.0,2333.3333333333335,375.0,0.5,False,False,True,False,False,False,True,False,True,False
372.0,2.0,2.0,2.0,2.0,5000000.0,13440.860215053763,186.0,1.0,False,False,True,False,False,False,True,False,False,True
936.0,2.0,2.0,2.0,2.0,4000000.0,4273.504273504273,468.0,1.0,False,False,True,False,False,False,True,False,False,True
1800.0,3.0,3.0,2.0,2.0,6500000.0,3611.1111111111113,600.0,0.6666666666666666,False,False,True,False,False,False,False,True,True,False
850.0,2.0,2.0,2.0,2.0,2000000.0,2352.9411764705883,425.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,3.0,3.0,2.0,2.0,8000000.0,10000.0,266.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
750.0,2.0,2.0,2.0,2.0,8200000.0,10933.333333333334,375.0,1.0,False,False,True,False,False,False,False,True,True,False
880.0,2.0,2.0,2.0,2.0,3500000.0,3977.2727272727275,440.0,1.0,False,True,False,False,False,False,True,False,False,True
1008.0,2.0,2.0,2.0,2.0,6500000.0,6448.412698412699,504.0,1.0,False,False,True,False,False,False,True,False,False,True
475.0,1.0,1.0,2.0,1.0,2300000.0,4842.105263157895,475.0,2.0,False,False,True,False,False,False,True,False,False,True
1650.0,2.0,2.0,2.0,2.0,16500000.0,10000.0,825.0,1.0,False,False,True,False,False,False,True,False,False,True
1130.0,2.0,2.0,2.0,2.0,5100000.0,4513.274336283186,565.0,1.0,False,False,False,False,False,True,True,False,False,True
4000.0,2.0,2.0,2.0,2.0,28800000.0,7200.0,2000.0,1.0,False,False,True,False,False,False,True,False,False,True
1453.0,2.0,2.0,2.0,2.0,22500000.0,15485.203028217482,726.5,1.0,False,False,True,False,False,False,True,False,False,True
450.0,1.0,1.0,2.0,2.0,2800000.0,6222.222222222223,450.0,2.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,3800000.0,3800.0,500.0,1.0,False,False,False,False,False,True,True,False,False,True
1548.0,2.0,2.0,2.0,2.0,4500000.0,2906.9767441860463,774.0,1.0,False,False,True,False,False,False,True,False,False,True
700.0,2.0,2.0,2.0,2.0,3700000.0,5285.714285714285,350.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,4.0,4.0,2.0,3.0,7000000.0,4666.666666666667,375.0,0.5,False,True,False,False,False,False,True,False,True,False
1930.0,3.0,3.0,2.0,3.0,17500000.0,9067.357512953367,643.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
400.0,2.0,2.0,2.0,2.0,1200000.0,3000.0,200.0,1.0,False,False,False,True,False,False,True,False,False,True
800.0,3.0,3.0,2.0,3.0,8000000.0,10000.0,266.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1565.0,3.0,3.0,2.0,3.0,15000000.0,9584.664536741215,521.6666666666666,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
900.0,3.0,3.0,2.0,3.0,3300000.0,3666.6666666666665,300.0,0.6666666666666666,False,False,False,False,False,False,True,False,True,False
918.0,2.0,2.0,2.0,2.0,4400000.0,4793.028322440087,459.0,1.0,False,False,False,False,True,False,True,False,False,True
500.0,2.0,2.0,2.0,2.0,3850000.0,7700.0,250.0,1.0,False,False,True,False,False,False,True,False,False,True
3100.0,2.0,2.0,2.0,2.0,22500000.0,7258.064516129032,1550.0,1.0,False,False,True,False,False,False,True,False,False,True
2500.0,4.0,4.0,2.0,4.0,14500000.0,5800.0,625.0,0.5,False,False,True,False,False,False,True,False,False,True
500.0,3.0,3.0,2.0,2.0,6500000.0,13000.0,166.66666666666666,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,3500000.0,3500.0,500.0,1.0,False,False,False,False,True,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,6000000.0,6000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
3000.0,4.0,4.0,2.0,5.0,20000000.0,6666.666666666667,750.0,0.5,True,False,False,False,False,False,False,True,False,False
800.0,2.0,2.0,2.0,2.0,14000000.0,17500.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1700.0,10.0,10.0,2.0,10.0,29100000.0,17117.647058823528,170.0,0.2,False,False,True,False,False,False,True,False,False,False
1530.0,3.0,3.0,2.0,2.0,7500000.0,4901.9607843137255,510.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,4850000.0,4850.0,500.0,1.0,False,False,False,False,True,False,True,False,False,True
750.0,1.0,1.0,2.0,2.0,3000000.0,4000.0,750.0,2.0,False,False,True,False,False,False,True,False,False,True
1200.0,2.0,2.0,2.0,2.0,7200000.0,6000.0,600.0,1.0,False,False,True,False,False,False,True,False,False,True
2000.0,2.0,2.0,2.0,2.0,10500000.0,5250.0,1000.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2900000.0,2900.0,500.0,1.0,False,False,False,False,False,True,True,False,False,True
700.0,10.0,10.0,2.0,2.0,11500000.0,16428.571428571428,70.0,0.2,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,12000000.0,8000.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
3600.0,2.0,2.0,2.0,2.0,8000000.0,2222.222222222222,1800.0,1.0,False,False,True,False,False,False,True,False,False,True
700.0,2.0,2.0,2.0,3.0,2100000.0,3000.0,350.0,1.0,False,False,False,False,False,False,True,False,True,False
1200.0,3.0,3.0,4.0,2.0,17000000.0,14166.666666666666,400.0,1.3333333333333333,False,False,True,False,False,False,True,False,False,False
550.0,1.0,1.0,2.0,2.0,1500000.0,2727.2727272727275,550.0,2.0,False,False,True,False,False,False,True,False,True,False
750.0,2.0,2.0,2.0,2.0,3500000.0,4666.666666666667,375.0,1.0,False,False,True,False,False,False,True,False,False,False
850.0,2.0,2.0,2.0,2.0,3500000.0,4117.64705882353,425.0,1.0,False,False,True,False,False,False,False,False,False,True
450.0,1.0,1.0,2.0,2.0,1500000.0,3333.3333333333335,450.0,2.0,False,False,False,False,False,False,True,False,False,True
1633.0,2.0,2.0,2.0,2.0,7020000.0,4298.836497244336,816.5,1.0,False,False,True,False,False,False,True,False,False,True
1450.0,3.0,3.0,2.0,3.0,9000000.0,6206.896551724138,483.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
3190.0,4.0,4.0,2.0,3.0,12500000.0,3918.4952978056426,797.5,0.5,False,False,True,False,False,False,False,True,False,True
950.0,3.0,3.0,2.0,2.0,9500000.0,10000.0,316.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1063.0,2.0,2.0,2.0,2.0,4500000.0,4233.301975540922,531.5,1.0,False,False,False,False,False,False,True,False,False,True
950.0,2.0,2.0,2.0,2.0,7500000.0,7894.736842105263,475.0,1.0,False,False,True,False,False,False,True,False,False,True
5200.0,8.0,8.0,2.0,2.0,40000000.0,7692.307692307692,650.0,0.25,False,False,True,False,False,False,True,False,True,False
1500.0,2.0,2.0,2.0,2.0,18000000.0,12000.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
850.0,2.0,2.0,2.0,2.0,5200000.0,6117.64705882353,425.0,1.0,False,False,False,False,False,False,True,False,True,False
1300.0,4.0,4.0,2.0,4.0,12500000.0,9615.384615384615,325.0,0.5,False,False,True,False,False,False,True,False,False,True
1130.0,2.0,2.0,2.0,2.0,5500000.0,4867.256637168141,565.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,5000000.0,5000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,1400000.0,1750.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1800.0,3.0,3.0,2.0,3.0,9500000.0,5277.777777777777,600.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
990.0,2.0,2.0,2.0,2.0,2800000.0,2828.282828282828,495.0,1.0,True,False,False,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,8500000.0,5666.666666666667,750.0,1.0,False,False,False,False,False,True,True,False,False,True
800.0,2.0,2.0,2.0,2.0,3150000.0,3937.5,400.0,1.0,False,False,True,False,False,False,True,False,False,True
600.0,2.0,2.0,2.0,2.0,2200000.0,3666.6666666666665,300.0,1.0,False,False,False,False,True,False,True,False,False,True
1130.0,2.0,2.0,2.0,2.0,4000000.0,3539.8230088495575,565.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,3.0,3.0,2.0,3.0,5300000.0,5300.0,333.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
834.0,2.0,2.0,2.0,2.0,2500000.0,2997.6019184652278,417.0,1.0,False,False,True,False,False,False,False,False,False,True
1350.0,4.0,4.0,2.0,4.0,6000000.0,4444.444444444444,337.5,0.5,False,False,True,False,False,False,True,False,False,False
840.0,2.0,2.0,2.0,2.0,14000000.0,16666.666666666668,420.0,1.0,False,False,True,False,False,False,True,False,False,True
1611.0,3.0,3.0,2.0,3.0,9500000.0,5896.958410924892,537.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,3200000.0,3200.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
765.0,2.0,2.0,2.0,2.0,3000000.0,3921.5686274509803,382.5,1.0,False,False,False,True,False,False,True,False,False,True
1316.0,3.0,3.0,2.0,3.0,7000000.0,5319.148936170212,438.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
400.0,1.0,1.0,2.0,1.0,2300000.0,5750.0,400.0,2.0,False,False,True,False,False,False,True,False,True,False
675.0,3.0,3.0,2.0,4.0,6800000.0,10074.074074074075,225.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
500.0,1.0,1.0,2.0,2.0,2000000.0,4000.0,500.0,2.0,False,False,True,False,False,False,True,False,False,False
787.0,2.0,2.0,2.0,2.0,1700000.0,2160.1016518424394,393.5,1.0,False,False,True,False,False,False,False,False,False,True
300.0,2.0,2.0,2.0,2.0,2500000.0,8333.333333333334,150.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,6000000.0,4000.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
520.0,2.0,2.0,2.0,2.0,1850000.0,3557.6923076923076,260.0,1.0,False,False,True,False,False,False,True,False,False,True
475.0,1.0,1.0,2.0,1.0,2100000.0,4421.0526315789475,475.0,2.0,False,False,False,False,False,False,True,False,True,False
1500.0,2.0,2.0,2.0,2.0,18000000.0,12000.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
2725.0,3.0,3.0,2.0,3.0,30000000.0,11009.174311926605,908.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2800000.0,2800.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
2875.0,2.0,2.0,2.0,2.0,13000000.0,4521.739130434783,1437.5,1.0,False,False,True,False,False,False,True,False,False,True
2200.0,3.0,3.0,2.0,4.0,8500000.0,3863.6363636363635,733.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,3400000.0,3400.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,3.0,3.0,2.0,4.0,8700000.0,5800.0,500.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,4000000.0,5000.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1800.0,2.0,2.0,2.0,2.0,5000000.0,2777.777777777778,900.0,1.0,False,False,True,False,False,False,True,False,False,True
600.0,1.0,1.0,2.0,1.0,2400000.0,4000.0,600.0,2.0,False,False,True,False,False,False,True,False,False,True
720.0,2.0,2.0,2.0,2.0,4500000.0,6250.0,360.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,1960000.0000000002,2450.0000000000005,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,3250000.0,3250.0,500.0,1.0,False,False,False,False,False,True,True,False,False,True
1800.0,3.0,3.0,2.0,3.0,13200000.0,7333.333333333333,600.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1650.0,2.0,2.0,2.0,2.0,5780000.0,3503.030303030303,825.0,1.0,False,False,False,False,False,True,True,False,False,True
600.0,1.0,1.0,2.0,1.0,4500000.0,7500.0,600.0,2.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,3700000.0,3700.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,3.0,3.0,2.0,2.0,5800000.0,5800.0,333.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,2800000.0,2800.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1580.0,3.0,3.0,2.0,3.0,11500000.0,7278.481012658228,526.6666666666666,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
670.0,2.0,2.0,2.0,2.0,5480000.0,8179.104477611941,335.0,1.0,False,False,False,False,False,False,True,False,False,True
2200.0,4.0,4.0,2.0,4.0,10500000.0,4772.727272727273,550.0,0.5,False,False,True,False,False,False,True,False,False,True
1200.0,2.0,2.0,2.0,3.0,6500000.0,5416.666666666667,600.0,1.0,False,False,True,False,False,False,True,False,False,True
1258.0,2.0,2.0,2.0,2.0,5800000.0,4610.492845786964,629.0,1.0,False,False,True,False,False,False,True,False,False,True
1386.0,2.0,2.0,2.0,2.0,12000000.0,8658.008658008657,693.0,1.0,False,False,True,False,False,False,True,False,False,True
2050.0,3.0,3.0,2.0,3.0,12500000.0,6097.5609756097565,683.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
1000.0,2.0,2.0,2.0,2.0,1800000.0,1800.0,500.0,1.0,False,False,False,False,False,True,True,False,False,True
2560.0,2.0,2.0,2.0,2.0,22500000.0,8789.0625,1280.0,1.0,False,False,True,False,False,False,True,False,False,True
872.0,2.0,2.0,2.0,2.0,5000000.0,5733.94495412844,436.0,1.0,False,False,False,False,False,False,True,False,True,False
1385.0,3.0,3.0,2.0,3.0,5800000.0,4187.7256317689535,461.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,3800000.0,3800.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
650.0,2.0,2.0,2.0,2.0,2500000.0,3846.153846153846,325.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,1700000.0,1700.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1800.0,2.0,2.0,2.0,2.0,13799999.999999998,7666.666666666666,900.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2300000.0,2300.0,500.0,1.0,False,True,False,False,False,False,True,False,False,True
837.0,3.0,3.0,2.0,3.0,4600000.0,5495.818399044206,279.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1750.0,3.0,3.0,2.0,4.0,8800000.0,5028.571428571428,583.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
640.0,2.0,2.0,2.0,2.0,3400000.0,5312.5,320.0,1.0,False,False,True,False,False,False,True,False,False,True
650.0,3.0,3.0,2.0,3.0,8000000.0,12307.692307692309,216.66666666666666,0.6666666666666666,False,False,False,False,True,False,True,False,False,True
1500.0,6.0,6.0,2.0,4.0,20000000.0,13333.333333333334,250.0,0.3333333333333333,False,False,True,False,False,False,True,False,False,True
960.0,2.0,2.0,2.0,2.0,2150000.0,2239.5833333333335,480.0,1.0,False,False,True,False,False,False,False,False,False,True
1060.0,2.0,2.0,2.0,2.0,2700000.0,2547.169811320755,530.0,1.0,False,False,True,False,False,False,True,False,True,False
810.0,2.0,2.0,2.0,2.0,3100000.0,3827.1604938271603,405.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,9100000.0,9100.0,500.0,1.0,False,False,True,False,False,False,False,True,False,False
1700.0,3.0,3.0,2.0,3.0,11000000.0,6470.588235294118,566.6666666666666,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
400.0,1.0,1.0,2.0,2.0,4800000.0,12000.0,400.0,2.0,False,False,True,False,False,False,True,False,False,True
400.0,3.0,3.0,2.0,2.0,5800000.0,14500.0,133.33333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
750.0,2.0,2.0,2.0,2.0,6000000.0,8000.0,375.0,1.0,False,False,True,False,False,False,True,False,False,True
500.0,1.0,1.0,2.0,2.0,2500000.0,5000.0,500.0,2.0,False,False,True,False,False,False,True,False,False,True
